payment_id,ride_id,payment_method,amount,payment_status
7813,7813,UPI,169.72,Paid
7814,7814,UPI,0,Cancelled
7815,7815,UPI,277.18,Paid
7816,7816,Wallet,288.88,Paid
7817,7817,UPI,0,Failed
7818,7818,Credit Card,273.88,Paid
7819,7819,UPI,162.34,Paid
7820,7820,UPI,206.72,Paid
7821,7821,Debit Card,0,Refunded
7822,7822,UPI,351.09,Paid
7823,7823,UPI,0,Failed
7824,7824,UPI,0,Refunded
7825,7825,Cash,450.29,Paid
7826,7826,Credit Card,466.8,Paid
7827,7827,Debit Card,141.99,Paid
7828,7828,UPI,208.98,Paid
7829,7829,Credit Card,188.82,Paid
7830,7830,UPI,0,Cancelled
7831,7831,UPI,207.27,Paid
7832,7832,Credit Card,173.74,Paid
7833,7833,Credit Card,149.21,Paid
7834,7834,UPI,166.26,Paid
7835,7835,Debit Card,183.97,Paid
7836,7836,Cash,140.39,Paid
7837,7837,Credit Card,516.39,Paid
7838,7838,Debit Card,492.59,Paid
7839,7839,Cash,0,Cancelled
7840,7840,Wallet,260.48,Paid
7841,7841,Credit Card,217.12,Paid
7842,7842,UPI,319.66,Paid
7843,7843,UPI,184.89,Paid
7844,7844,Debit Card,147.42,Paid
7845,7845,Cash,229.79,Paid
7846,7846,UPI,0,Refunded
7847,7847,Credit Card,238.81,Paid
7848,7848,Debit Card,0,Refunded
7849,7849,Wallet,210.04,Paid
7850,7850,UPI,0,Cancelled
7851,7851,UPI,175.8,Paid
7852,7852,Wallet,185.18,Paid
7853,7853,UPI,255.68,Paid
7854,7854,UPI,0,Cancelled
7855,7855,Credit Card,0,Cancelled
7856,7856,UPI,92.01,Paid
7857,7857,Wallet,287.38,Paid
7858,7858,Credit Card,122.33,Paid
7859,7859,UPI,0,Refunded
7860,7860,UPI,0,Refunded
7861,7861,UPI,0,Failed
7862,7862,Cash,0,Cancelled
7863,7863,UPI,0,Refunded
7864,7864,UPI,123.46,Paid
7865,7865,Debit Card,0,Failed
7866,7866,Cash,154.35,Paid
7867,7867,Credit Card,0,Cancelled
7868,7868,Wallet,243.91,Paid
7869,7869,Credit Card,206.25,Paid
7870,7870,UPI,319.37,Paid
7871,7871,Wallet,245.95,Paid
7872,7872,UPI,114.2,Paid
7873,7873,Debit Card,108.61,Paid
7874,7874,Credit Card,221.21,Paid
7875,7875,UPI,136.97,Paid
7876,7876,UPI,151.53,Paid
7877,7877,UPI,147.85,Paid
7878,7878,Debit Card,0,Cancelled
7879,7879,UPI,112.66,Paid
7880,7880,Wallet,201.28,Paid
7881,7881,Cash,182.9,Paid
7882,7882,Credit Card,168.41,Paid
7883,7883,Credit Card,218.98,Paid
7884,7884,Debit Card,175.57,Paid
7885,7885,Wallet,313.85,Paid
7886,7886,Wallet,210.58,Paid
7887,7887,Cash,114.21,Paid
7888,7888,UPI,327.45,Paid
7889,7889,Wallet,99.12,Paid
7890,7890,Debit Card,0,Cancelled
7891,7891,Credit Card,203.76,Paid
7892,7892,UPI,172.65,Paid
7893,7893,UPI,178.78,Paid
7894,7894,Credit Card,101.27,Paid
7895,7895,Debit Card,93.72,Paid
7896,7896,Debit Card,362.09,Paid
7897,7897,Credit Card,175.65,Paid
7898,7898,Cash,213.25,Paid
7899,7899,Credit Card,143.15,Paid
7900,7900,Credit Card,155.58,Paid
7901,7901,UPI,210,Paid
7902,7902,UPI,0,Cancelled
7903,7903,Cash,133.01,Paid
7904,7904,UPI,144.99,Paid
7905,7905,Cash,109.18,Paid
7906,7906,UPI,333.48,Paid
7907,7907,Credit Card,81.53,Paid
7908,7908,UPI,298.26,Paid
7909,7909,UPI,0,Cancelled
7910,7910,UPI,176.77,Paid
7911,7911,Debit Card,150.29,Paid
7912,7912,Debit Card,212.16,Paid
7913,7913,Debit Card,0,Refunded
7914,7914,Cash,557.75,Paid
7915,7915,UPI,399.17,Paid
7916,7916,UPI,111.94,Paid
7917,7917,Wallet,139.63,Paid
7918,7918,UPI,452.4,Paid
7919,7919,UPI,0,Cancelled
7920,7920,Wallet,105.38,Paid
7921,7921,Credit Card,182.08,Paid
7922,7922,Wallet,0,Refunded
7923,7923,Cash,121.82,Paid
7924,7924,Wallet,144.74,Paid
7925,7925,Debit Card,136.84,Paid
7926,7926,UPI,265.96,Paid
7927,7927,Debit Card,246.32,Paid
7928,7928,UPI,151.21,Paid
7929,7929,UPI,0,Refunded
7930,7930,UPI,0,Refunded
7931,7931,UPI,162.51,Paid
7932,7932,UPI,111.02,Paid
7933,7933,UPI,178.33,Paid
7934,7934,Wallet,237.38,Paid
7935,7935,UPI,172.68,Paid
7936,7936,Wallet,100.21,Paid
7937,7937,Credit Card,271.7,Paid
7938,7938,Debit Card,0,Cancelled
7939,7939,UPI,107.87,Paid
7940,7940,Cash,133.21,Paid
7941,7941,Credit Card,175.64,Paid
7942,7942,UPI,220.18,Paid
7943,7943,Credit Card,0,Cancelled
7944,7944,Debit Card,0,Refunded
7945,7945,UPI,194.77,Paid
7946,7946,UPI,116.18,Paid
7947,7947,UPI,186.77,Paid
7948,7948,Credit Card,145.86,Paid
7949,7949,Credit Card,187.85,Paid
7950,7950,Debit Card,77.15,Paid
7951,7951,Wallet,83.39,Paid
7952,7952,UPI,142.68,Paid
7953,7953,Credit Card,192.61,Paid
7954,7954,Credit Card,145.25,Paid
7955,7955,UPI,255.39,Paid
7956,7956,Debit Card,309.31,Paid
7957,7957,Credit Card,247.28,Paid
7958,7958,UPI,420.64,Paid
7959,7959,Credit Card,159.16,Paid
7960,7960,Debit Card,0,Cancelled
7961,7961,Wallet,0,Cancelled
7962,7962,UPI,0,Cancelled
7963,7963,Credit Card,379.1,Paid
7964,7964,UPI,221.03,Paid
7965,7965,UPI,395.96,Paid
7966,7966,Credit Card,119.01,Paid
7967,7967,UPI,164.56,Paid
7968,7968,UPI,121.98,Paid
7969,7969,Cash,420.62,Paid
7970,7970,Credit Card,139.38,Paid
7971,7971,Wallet,0,Cancelled
7972,7972,UPI,429.13,Paid
7973,7973,UPI,0,Failed
7974,7974,UPI,117.63,Paid
7975,7975,Credit Card,184.15,Paid
7976,7976,Cash,172.79,Paid
7977,7977,Credit Card,241.8,Paid
7978,7978,Cash,450.97,Paid
7979,7979,Credit Card,327.67,Paid
7980,7980,UPI,145.62,Paid
7981,7981,Cash,189.86,Paid
7982,7982,UPI,151.24,Paid
7983,7983,Debit Card,279.11,Paid
7984,7984,UPI,186.69,Paid
7985,7985,UPI,0,Cancelled
7986,7986,UPI,131.94,Paid
7987,7987,Wallet,198.95,Paid
7988,7988,Credit Card,216.47,Paid
7989,7989,Debit Card,0,Refunded
7990,7990,Debit Card,90.34,Paid
7991,7991,Credit Card,100.96,Paid
7992,7992,UPI,378.74,Paid
7993,7993,UPI,272.45,Paid
7994,7994,UPI,414.46,Paid
7995,7995,Cash,323.7,Paid
7996,7996,Debit Card,0,Cancelled
7997,7997,Credit Card,286.21,Paid
7998,7998,UPI,0,Refunded
7999,7999,UPI,0,Failed
8000,8000,Credit Card,221.75,Paid
8001,8001,UPI,146.55,Paid
8002,8002,Credit Card,116.38,Paid
8003,8003,Credit Card,0,Refunded
8004,8004,UPI,366.32,Paid
8005,8005,Wallet,149.19,Paid
8006,8006,UPI,143.18,Paid
8007,8007,Credit Card,0,Failed
8008,8008,Cash,0,Refunded
8009,8009,UPI,156.88,Paid
8010,8010,Credit Card,136.52,Paid
8011,8011,Credit Card,187.01,Paid
8012,8012,Cash,230.26,Paid
8013,8013,Cash,0,Cancelled
8014,8014,Cash,250.76,Paid
8015,8015,Credit Card,305.63,Paid
8016,8016,UPI,130.02,Paid
8017,8017,UPI,297.13,Paid
8018,8018,Debit Card,126.08,Paid
8019,8019,UPI,170.57,Paid
8020,8020,UPI,176.63,Paid
8021,8021,Debit Card,208.97,Paid
8022,8022,Debit Card,587.71,Paid
8023,8023,Cash,157.75,Paid
8024,8024,UPI,159.61,Paid
8025,8025,UPI,201.13,Paid
8026,8026,Debit Card,202.53,Paid
8027,8027,UPI,187.89,Paid
8028,8028,UPI,170.24,Paid
8029,8029,UPI,339.71,Paid
8030,8030,UPI,193.42,Paid
8031,8031,Cash,0,Cancelled
8032,8032,Cash,190.41,Paid
8033,8033,UPI,211.81,Paid
8034,8034,Credit Card,162.05,Paid
8035,8035,Debit Card,194.94,Paid
8036,8036,Wallet,331.5,Paid
8037,8037,UPI,473.88,Paid
8038,8038,UPI,271.78,Paid
8039,8039,Wallet,317.71,Paid
8040,8040,Credit Card,153.5,Paid
8041,8041,Debit Card,0,Cancelled
8042,8042,UPI,130.51,Paid
8043,8043,UPI,0,Cancelled
8044,8044,Cash,410.37,Paid
8045,8045,Debit Card,373.81,Paid
8046,8046,Cash,247.16,Paid
8047,8047,UPI,177.51,Paid
8048,8048,UPI,259.23,Paid
8049,8049,UPI,356.18,Paid
8050,8050,Cash,147.04,Paid
8051,8051,UPI,113.09,Paid
8052,8052,Debit Card,255.91,Paid
8053,8053,UPI,136.91,Paid
8054,8054,Credit Card,0,Failed
8055,8055,Credit Card,170.91,Paid
8056,8056,UPI,0,Cancelled
8057,8057,Debit Card,158.67,Paid
8058,8058,Debit Card,0,Refunded
8059,8059,Debit Card,326.7,Paid
8060,8060,Cash,140.62,Paid
8061,8061,UPI,131.52,Paid
8062,8062,UPI,153.52,Paid
8063,8063,Debit Card,243.92,Paid
8064,8064,Debit Card,99.41,Paid
8065,8065,Wallet,0,Refunded
8066,8066,UPI,171.61,Paid
8067,8067,Credit Card,171.82,Paid
8068,8068,UPI,211.26,Paid
8069,8069,UPI,92.63,Paid
8070,8070,Credit Card,258.78,Paid
8071,8071,Credit Card,470.88,Paid
8072,8072,UPI,0,Failed
8073,8073,UPI,225.83,Paid
8074,8074,UPI,198.83,Paid
8075,8075,UPI,115.03,Paid
8076,8076,UPI,0,Cancelled
8077,8077,Cash,87.75,Paid
8078,8078,Credit Card,0,Refunded
8079,8079,Debit Card,180.67,Paid
8080,8080,Debit Card,171.93,Paid
8081,8081,UPI,167.26,Paid
8082,8082,UPI,167.27,Paid
8083,8083,UPI,113.45,Paid
8084,8084,Cash,152.13,Paid
8085,8085,Debit Card,193.35,Paid
8086,8086,UPI,0,Refunded
8087,8087,UPI,0,Refunded
8088,8088,Credit Card,0,Failed
8089,8089,Credit Card,0,Cancelled
8090,8090,Cash,123.22,Paid
8091,8091,UPI,131.84,Paid
8092,8092,Wallet,0,Refunded
8093,8093,Cash,160.23,Paid
8094,8094,Credit Card,176.73,Paid
8095,8095,UPI,250.71,Paid
8096,8096,Credit Card,268.4,Paid
8097,8097,Credit Card,178.17,Paid
8098,8098,UPI,247.16,Paid
8099,8099,Wallet,276.46,Paid
8100,8100,Credit Card,0,Failed
8101,8101,Credit Card,223.08,Paid
8102,8102,Credit Card,0,Refunded
8103,8103,Credit Card,147.01,Paid
8104,8104,UPI,0,Refunded
8105,8105,Debit Card,225.6,Paid
8106,8106,UPI,157.62,Paid
8107,8107,Cash,0,Cancelled
8108,8108,UPI,110.3,Paid
8109,8109,UPI,0,Refunded
8110,8110,UPI,131.21,Paid
8111,8111,Credit Card,115.67,Paid
8112,8112,Credit Card,255.74,Paid
8113,8113,Credit Card,265.37,Paid
8114,8114,Credit Card,184.12,Paid
8115,8115,Debit Card,0,Refunded
8116,8116,UPI,0,Cancelled
8117,8117,UPI,0,Cancelled
8118,8118,UPI,98.51,Paid
8119,8119,UPI,0,Refunded
8120,8120,UPI,101.59,Paid
8121,8121,Cash,0,Cancelled
8122,8122,Credit Card,438.13,Paid
8123,8123,Credit Card,200.64,Paid
8124,8124,Debit Card,0,Failed
8125,8125,UPI,0,Failed
8126,8126,Cash,312.35,Paid
8127,8127,Credit Card,0,Refunded
8128,8128,Credit Card,153.11,Paid
8129,8129,UPI,271.14,Paid
8130,8130,Credit Card,156.71,Paid
8131,8131,UPI,166.38,Paid
8132,8132,UPI,106.84,Paid
8133,8133,UPI,128.98,Paid
8134,8134,Cash,133.8,Paid
8135,8135,Cash,149.47,Paid
8136,8136,Credit Card,105.39,Paid
8137,8137,Wallet,181.81,Paid
8138,8138,Wallet,139.76,Paid
8139,8139,Debit Card,311.21,Paid
8140,8140,UPI,153.22,Paid
8141,8141,UPI,202.4,Paid
8142,8142,Debit Card,121.79,Paid
8143,8143,UPI,241.74,Paid
8144,8144,UPI,0,Cancelled
8145,8145,Cash,160.99,Paid
8146,8146,UPI,142.25,Paid
8147,8147,Debit Card,87.2,Paid
8148,8148,Credit Card,155.39,Paid
8149,8149,Credit Card,0,Refunded
8150,8150,Debit Card,301.55,Paid
8151,8151,Credit Card,159.95,Paid
8152,8152,Credit Card,124.01,Paid
8153,8153,Credit Card,271.55,Paid
8154,8154,Credit Card,168.66,Paid
8155,8155,Wallet,0,Refunded
8156,8156,UPI,0,Cancelled
8157,8157,UPI,171.58,Paid
8158,8158,UPI,0,Failed
8159,8159,Cash,256.38,Paid
8160,8160,Credit Card,0,Refunded
8161,8161,Wallet,0,Refunded
8162,8162,Debit Card,368.13,Paid
8163,8163,UPI,272.91,Paid
8164,8164,Credit Card,261.52,Paid
8165,8165,UPI,287.87,Paid
8166,8166,Credit Card,157.11,Paid
8167,8167,UPI,0,Cancelled
8168,8168,UPI,0,Cancelled
8169,8169,Credit Card,0,Refunded
8170,8170,UPI,0,Cancelled
8171,8171,Debit Card,0,Refunded
8172,8172,Credit Card,249.37,Paid
8173,8173,Cash,85.02,Paid
8174,8174,UPI,189.28,Paid
8175,8175,Debit Card,328.02,Paid
8176,8176,UPI,78.07,Paid
8177,8177,Credit Card,323.59,Paid
8178,8178,Cash,0,Cancelled
8179,8179,Cash,0,Refunded
8180,8180,Credit Card,134.94,Paid
8181,8181,Credit Card,0,Cancelled
8182,8182,Debit Card,204.59,Paid
8183,8183,Credit Card,0,Refunded
8184,8184,Cash,108.2,Paid
8185,8185,Credit Card,494.86,Paid
8186,8186,UPI,0,Failed
8187,8187,Debit Card,215.48,Paid
8188,8188,UPI,147.3,Paid
8189,8189,Cash,118.11,Paid
8190,8190,UPI,170.88,Paid
8191,8191,UPI,0,Cancelled
8192,8192,UPI,173.8,Paid
8193,8193,UPI,0,Refunded
8194,8194,Credit Card,204.68,Paid
8195,8195,Debit Card,93.13,Paid
8196,8196,Debit Card,256.19,Paid
8197,8197,Cash,204.71,Paid
8198,8198,UPI,241.14,Paid
8199,8199,Debit Card,124.04,Paid
8200,8200,Credit Card,235.38,Paid
8201,8201,Wallet,127.75,Paid
8202,8202,Cash,259.48,Paid
8203,8203,UPI,234.52,Paid
8204,8204,Cash,276.76,Paid
8205,8205,Cash,230.49,Paid
8206,8206,Cash,133,Paid
8207,8207,Credit Card,206.83,Paid
8208,8208,Cash,458.78,Paid
8209,8209,UPI,308.74,Paid
8210,8210,UPI,273.94,Paid
8211,8211,Credit Card,209.33,Paid
8212,8212,UPI,0,Refunded
8213,8213,Debit Card,0,Cancelled
8214,8214,UPI,67.28,Paid
8215,8215,Cash,190.98,Paid
8216,8216,UPI,138.33,Paid
8217,8217,Debit Card,0,Cancelled
8218,8218,UPI,239.42,Paid
8219,8219,UPI,0,Refunded
8220,8220,UPI,230.69,Paid
8221,8221,UPI,241.34,Paid
8222,8222,UPI,473.93,Paid
8223,8223,Credit Card,269.16,Paid
8224,8224,Cash,557.25,Paid
8225,8225,UPI,265.74,Paid
8226,8226,UPI,0,Refunded
8227,8227,Cash,0,Refunded
8228,8228,UPI,127.79,Paid
8229,8229,UPI,488.32,Paid
8230,8230,Debit Card,114.09,Paid
8231,8231,UPI,195.71,Paid
8232,8232,Credit Card,0,Cancelled
8233,8233,Credit Card,180.4,Paid
8234,8234,Credit Card,376.66,Paid
8235,8235,UPI,0,Cancelled
8236,8236,UPI,0,Cancelled
8237,8237,Credit Card,194.62,Paid
8238,8238,UPI,257.79,Paid
8239,8239,UPI,218.06,Paid
8240,8240,Credit Card,178.16,Paid
8241,8241,Wallet,0,Failed
8242,8242,Wallet,247.74,Paid
8243,8243,Cash,180.07,Paid
8244,8244,UPI,107.82,Paid
8245,8245,Debit Card,0,Cancelled
8246,8246,Wallet,0,Cancelled
8247,8247,Debit Card,0,Refunded
8248,8248,Credit Card,247.86,Paid
8249,8249,UPI,0,Cancelled
8250,8250,Debit Card,68.7,Paid
8251,8251,Debit Card,469.88,Paid
8252,8252,UPI,205.57,Paid
8253,8253,UPI,0,Refunded
8254,8254,Credit Card,0,Cancelled
8255,8255,UPI,419.18,Paid
8256,8256,Wallet,170.33,Paid
8257,8257,UPI,0,Refunded
8258,8258,Wallet,201.95,Paid
8259,8259,UPI,0,Refunded
8260,8260,Credit Card,188.4,Paid
8261,8261,Wallet,242.9,Paid
8262,8262,UPI,195.67,Paid
8263,8263,Debit Card,217.09,Paid
8264,8264,Credit Card,179.4,Paid
8265,8265,Credit Card,159.4,Paid
8266,8266,UPI,416.34,Paid
8267,8267,Credit Card,148.16,Paid
8268,8268,Debit Card,0,Cancelled
8269,8269,UPI,262.98,Paid
8270,8270,Wallet,166.67,Paid
8271,8271,Cash,0,Refunded
8272,8272,Credit Card,319.09,Paid
8273,8273,Credit Card,383.5,Paid
8274,8274,Debit Card,154.8,Paid
8275,8275,UPI,0,Failed
8276,8276,Credit Card,0,Refunded
8277,8277,UPI,82.16,Paid
8278,8278,Credit Card,0,Refunded
8279,8279,Cash,132.98,Paid
8280,8280,Credit Card,118.26,Paid
8281,8281,Cash,0,Cancelled
8282,8282,UPI,184.34,Paid
8283,8283,Debit Card,0,Refunded
8284,8284,Cash,276.75,Paid
8285,8285,UPI,300.24,Paid
8286,8286,Credit Card,0,Refunded
8287,8287,Cash,226.53,Paid
8288,8288,Wallet,0,Cancelled
8289,8289,Debit Card,0,Cancelled
8290,8290,Debit Card,0,Failed
8291,8291,UPI,345.39,Paid
8292,8292,Wallet,386.28,Paid
8293,8293,UPI,0,Refunded
8294,8294,Credit Card,180.43,Paid
8295,8295,UPI,157.59,Paid
8296,8296,Wallet,0,Cancelled
8297,8297,Debit Card,182.6,Paid
8298,8298,Cash,0,Cancelled
8299,8299,Credit Card,126.16,Paid
8300,8300,Debit Card,145.55,Paid
8301,8301,Debit Card,334.34,Paid
8302,8302,Cash,119.74,Paid
8303,8303,UPI,0,Cancelled
8304,8304,Credit Card,279.02,Paid
8305,8305,Debit Card,0,Cancelled
8306,8306,Wallet,102.45,Paid
8307,8307,Debit Card,259.25,Paid
8308,8308,Credit Card,173.14,Paid
8309,8309,Credit Card,366,Paid
8310,8310,UPI,253.75,Paid
8311,8311,UPI,168.57,Paid
8312,8312,Wallet,219.02,Paid
8313,8313,UPI,163.36,Paid
8314,8314,Debit Card,127.79,Paid
8315,8315,Debit Card,0,Cancelled
8316,8316,Cash,221.89,Paid
8317,8317,UPI,188.67,Paid
8318,8318,Cash,307.22,Paid
8319,8319,Credit Card,178.68,Paid
8320,8320,UPI,135.33,Paid
8321,8321,UPI,146.72,Paid
8322,8322,UPI,0,Cancelled
8323,8323,Debit Card,0,Refunded
8324,8324,Debit Card,306.26,Paid
8325,8325,Credit Card,0,Refunded
8326,8326,UPI,845.92,Paid
8327,8327,Wallet,209.24,Paid
8328,8328,UPI,69.17,Paid
8329,8329,UPI,61.88,Paid
8330,8330,UPI,185.76,Paid
8331,8331,Credit Card,328.48,Paid
8332,8332,Credit Card,0,Cancelled
8333,8333,Credit Card,164.8,Paid
8334,8334,UPI,333.46,Paid
8335,8335,UPI,472.89,Paid
8336,8336,UPI,0,Failed
8337,8337,Wallet,239.55,Paid
8338,8338,Credit Card,89.14,Paid
8339,8339,UPI,119.65,Paid
8340,8340,UPI,192.21,Paid
8341,8341,Cash,274.75,Paid
8342,8342,UPI,172.75,Paid
8343,8343,UPI,131.85,Paid
8344,8344,Wallet,84.44,Paid
8345,8345,UPI,137.59,Paid
8346,8346,Cash,340.68,Paid
8347,8347,Debit Card,256.41,Paid
8348,8348,UPI,71.61,Paid
8349,8349,Wallet,232.51,Paid
8350,8350,Wallet,0,Failed
8351,8351,UPI,139.39,Paid
8352,8352,UPI,240.5,Paid
8353,8353,UPI,189.01,Paid
8354,8354,Wallet,0,Refunded
8355,8355,Cash,0,Cancelled
8356,8356,Debit Card,247.76,Paid
8357,8357,Cash,239.18,Paid
8358,8358,UPI,124.78,Paid
8359,8359,UPI,473.67,Paid
8360,8360,Debit Card,0,Refunded
8361,8361,Wallet,114.78,Paid
8362,8362,UPI,256.55,Paid
8363,8363,UPI,245.07,Paid
8364,8364,Wallet,140.91,Paid
8365,8365,Debit Card,0,Refunded
8366,8366,UPI,345.83,Paid
8367,8367,Credit Card,0,Refunded
8368,8368,Credit Card,81.95,Paid
8369,8369,Debit Card,372.76,Paid
8370,8370,Credit Card,228.06,Paid
8371,8371,UPI,117.96,Paid
8372,8372,Cash,205,Paid
8373,8373,Debit Card,332.54,Paid
8374,8374,Debit Card,170.84,Paid
8375,8375,UPI,155.38,Paid
8376,8376,Credit Card,111.53,Paid
8377,8377,Credit Card,137.32,Paid
8378,8378,UPI,179.7,Paid
8379,8379,Wallet,0,Refunded
8380,8380,Credit Card,185.06,Paid
8381,8381,UPI,266.84,Paid
8382,8382,Cash,162.26,Paid
8383,8383,UPI,319.48,Paid
8384,8384,Cash,257.59,Paid
8385,8385,Wallet,0,Cancelled
8386,8386,Debit Card,316.5,Paid
8387,8387,Credit Card,139.08,Paid
8388,8388,UPI,132.8,Paid
8389,8389,Debit Card,413.66,Paid
8390,8390,Cash,144.48,Paid
8391,8391,UPI,0,Cancelled
8392,8392,Debit Card,163.23,Paid
8393,8393,Credit Card,0,Cancelled
8394,8394,Debit Card,157.71,Paid
8395,8395,UPI,181.85,Paid
8396,8396,UPI,313.85,Paid
8397,8397,Wallet,155.78,Paid
8398,8398,UPI,0,Failed
8399,8399,Cash,123.5,Paid
8400,8400,UPI,0,Refunded
8401,8401,Debit Card,492.57,Paid
8402,8402,UPI,431.03,Paid
8403,8403,Debit Card,0,Refunded
8404,8404,UPI,108.44,Paid
8405,8405,Credit Card,0,Refunded
8406,8406,UPI,94.01,Paid
8407,8407,Credit Card,0,Cancelled
8408,8408,UPI,201.23,Paid
8409,8409,UPI,199.9,Paid
8410,8410,Debit Card,174.46,Paid
8411,8411,Debit Card,199.54,Paid
8412,8412,Debit Card,256.45,Paid
8413,8413,Wallet,129.44,Paid
8414,8414,Debit Card,126.79,Paid
8415,8415,UPI,288.06,Paid
8416,8416,Debit Card,242.95,Paid
8417,8417,UPI,180.07,Paid
8418,8418,Credit Card,100.04,Paid
8419,8419,Debit Card,337.08,Paid
8420,8420,Credit Card,152.75,Paid
8421,8421,Wallet,226.49,Paid
8422,8422,UPI,192.04,Paid
8423,8423,Credit Card,0,Refunded
8424,8424,Cash,215.76,Paid
8425,8425,Credit Card,95.54,Paid
8426,8426,Credit Card,142.56,Paid
8427,8427,UPI,258.56,Paid
8428,8428,Wallet,0,Failed
8429,8429,Wallet,0,Failed
8430,8430,UPI,292.5,Paid
8431,8431,Wallet,204.73,Paid
8432,8432,Credit Card,224.38,Paid
8433,8433,Credit Card,212.58,Paid
8434,8434,Wallet,0,Failed
8435,8435,Debit Card,144.85,Paid
8436,8436,Credit Card,74.78,Paid
8437,8437,Cash,95.82,Paid
8438,8438,Debit Card,169.2,Paid
8439,8439,UPI,224.84,Paid
8440,8440,Debit Card,0,Failed
8441,8441,Wallet,122.94,Paid
8442,8442,Credit Card,0,Refunded
8443,8443,Credit Card,150.13,Paid
8444,8444,UPI,102.87,Paid
8445,8445,Credit Card,157.91,Paid
8446,8446,Wallet,206.46,Paid
8447,8447,UPI,0,Refunded
8448,8448,Wallet,462.27,Paid
8449,8449,Debit Card,138.98,Paid
8450,8450,UPI,157.95,Paid
8451,8451,Debit Card,324.12,Paid
8452,8452,Credit Card,158.3,Paid
8453,8453,Credit Card,86.49,Paid
8454,8454,Cash,345.88,Paid
8455,8455,UPI,343.75,Paid
8456,8456,Credit Card,130.36,Paid
8457,8457,Credit Card,183.76,Paid
8458,8458,Debit Card,137.64,Paid
8459,8459,UPI,302.41,Paid
8460,8460,UPI,88.54,Paid
8461,8461,Credit Card,186.4,Paid
8462,8462,Credit Card,191.93,Paid
8463,8463,UPI,163.07,Paid
8464,8464,Credit Card,356.32,Paid
8465,8465,Credit Card,165.25,Paid
8466,8466,UPI,104.25,Paid
8467,8467,Credit Card,311.56,Paid
8468,8468,Debit Card,125.95,Paid
8469,8469,UPI,0,Cancelled
8470,8470,Credit Card,232.72,Paid
8471,8471,UPI,0,Refunded
8472,8472,Credit Card,255.48,Paid
8473,8473,UPI,116.18,Paid
8474,8474,UPI,243.63,Paid
8475,8475,Credit Card,205.59,Paid
8476,8476,Credit Card,109.24,Paid
8477,8477,Cash,234.49,Paid
8478,8478,Debit Card,0,Cancelled
8479,8479,Credit Card,164.18,Paid
8480,8480,UPI,0,Failed
8481,8481,Credit Card,129.65,Paid
8482,8482,Debit Card,155.47,Paid
8483,8483,UPI,182.13,Paid
8484,8484,UPI,158.08,Paid
8485,8485,UPI,287.15,Paid
8486,8486,Cash,0,Cancelled
8487,8487,Credit Card,249.74,Paid
8488,8488,Wallet,224.8,Paid
8489,8489,Cash,283.88,Paid
8490,8490,UPI,181.35,Paid
8491,8491,Wallet,175.4,Paid
8492,8492,Credit Card,241.76,Paid
8493,8493,Cash,96.43,Paid
8494,8494,Credit Card,132.15,Paid
8495,8495,Wallet,233.33,Paid
8496,8496,Debit Card,146.73,Paid
8497,8497,Credit Card,233.54,Paid
8498,8498,Debit Card,275.79,Paid
8499,8499,UPI,233.52,Paid
8500,8500,Cash,0,Cancelled
8501,8501,UPI,0,Refunded
8502,8502,Credit Card,344.33,Paid
8503,8503,Wallet,0,Cancelled
8504,8504,UPI,214.01,Paid
8505,8505,UPI,463.46,Paid
8506,8506,Debit Card,115.24,Paid
8507,8507,Credit Card,0,Cancelled
8508,8508,Debit Card,109.1,Paid
8509,8509,UPI,0,Refunded
8510,8510,Debit Card,0,Refunded
8511,8511,Wallet,116.49,Paid
8512,8512,UPI,104.71,Paid
8513,8513,Credit Card,188.29,Paid
8514,8514,Debit Card,270.31,Paid
8515,8515,Cash,121.52,Paid
8516,8516,Debit Card,89.47,Paid
8517,8517,Wallet,264,Paid
8518,8518,Debit Card,129.72,Paid
8519,8519,UPI,278.66,Paid
8520,8520,Cash,217.17,Paid
8521,8521,Credit Card,133.5,Paid
8522,8522,Cash,150.17,Paid
8523,8523,UPI,170.61,Paid
8524,8524,Credit Card,0,Cancelled
8525,8525,UPI,126.1,Paid
8526,8526,UPI,196.43,Paid
8527,8527,UPI,0,Cancelled
8528,8528,Debit Card,117.04,Paid
8529,8529,UPI,119.7,Paid
8530,8530,Credit Card,150.56,Paid
8531,8531,UPI,0,Cancelled
8532,8532,Cash,0,Cancelled
8533,8533,Wallet,116.28,Paid
8534,8534,Wallet,144.08,Paid
8535,8535,Credit Card,0,Refunded
8536,8536,UPI,0,Refunded
8537,8537,UPI,236.49,Paid
8538,8538,Cash,250.39,Paid
8539,8539,Credit Card,0,Failed
8540,8540,UPI,127.73,Paid
8541,8541,Credit Card,125.34,Paid
8542,8542,Credit Card,108.83,Paid
8543,8543,Cash,353.46,Paid
8544,8544,Debit Card,93.93,Paid
8545,8545,Credit Card,160.1,Paid
8546,8546,Credit Card,289.89,Paid
8547,8547,UPI,262.86,Paid
8548,8548,UPI,0,Cancelled
8549,8549,Credit Card,304.5,Paid
8550,8550,UPI,95.07,Paid
8551,8551,Wallet,164.36,Paid
8552,8552,Credit Card,233.57,Paid
8553,8553,UPI,191.52,Paid
8554,8554,Wallet,267.88,Paid
8555,8555,Debit Card,124.92,Paid
8556,8556,UPI,0,Failed
8557,8557,UPI,230.98,Paid
8558,8558,Credit Card,103.49,Paid
